age,income,loan_amount,credit_history_length,utilization_rate,time_period,default
38,60887.1786676286,7806.735056133035,4,0.07694912345838202,Q4_OOT,0
29,26851.454464679588,10317.385143391239,7,0.21007293631143253,Q4_OOT,0
39,129333.18133908378,19371.63377326954,4,0.3099133617159907,Q4_OOT,0
44,61036.09247303195,17143.430369946673,1,0.2178205051460663,Q4_OOT,0
45,44728.811104219574,23684.12029209,3,0.06769988038295816,Q4_OOT,0
21,31283.451715823812,10334.481907850299,4,0.2455688952702556,Q4_OOT,0
66,87890.52353944012,27964.627948093872,13,0.15794884547193566,Q4_OOT,0
54,95365.07681364317,68557.322580376,12,0.33961556700478657,Q4_OOT,0
46,57228.74737739449,11076.089562533005,12,0.19160928272034852,Q4_OOT,0
50,21047.973291912862,22693.755326087266,12,0.21964478151776337,Q4_OOT,0
38,55399.38512508347,7406.624500669082,8,0.1813517384614184,Q4_OOT,0
20,39819.8136172542,29256.467948592206,13,0.11254574418994019,Q4_OOT,0
59,61005.297387508035,10723.210486298149,7,0.20948991153333085,Q4_OOT,0
20,185900.54103316113,30334.75688586947,2,0.599114418763268,Q4_OOT,0
41,86241.162569675,17199.87358840557,6,0.5244403193763748,Q4_OOT,0
43,24978.360442977515,36397.21229434649,14,0.3766477849913375,Q4_OOT,0
34,39400.0447728016,61794.734552936745,9,0.21906879215794683,Q4_OOT,0
26,103527.9733454657,9586.966618860402,1,0.40056078741588225,Q4_OOT,0
60,108425.6381699306,6372.184578548195,2,0.09802297326102231,Q4_OOT,0
31,64165.699618940474,13581.1199724576,8,0.23695240895486014,Q4_OOT,0
40,27836.514896503013,7301.817546437438,2,0.3472032149992657,Q4_OOT,0
32,56812.77470877869,11967.006820929037,3,0.2887235686074673,Q4_OOT,0
50,65898.0147040921,8521.30775506447,10,0.051124120358157055,Q4_OOT,0
21,43486.628866183746,13187.160060701703,7,0.21572320035308643,Q4_OOT,0
47,92423.08066406625,11154.63050885472,1,0.16148286313204444,Q4_OOT,0
30,89385.39246285526,13411.611567615533,10,0.16077499623496683,Q4_OOT,0
47,45259.25518512125,13811.752632526754,6,0.659951129914799,Q4_OOT,0
54,31177.211958557255,49583.133799673946,7,0.2049096542565279,Q4_OOT,0
40,67595.26387814686,13122.388562377037,2,0.32696455937017,Q4_OOT,0
26,32007.962148113525,33425.346385836456,13,0.23841613709606752,Q4_OOT,0
18,365863.0996901982,5824.584339171005,12,0.6614735042448443,Q4_OOT,0
65,65871.5299732156,47995.399165280665,14,0.16826332692951784,Q4_OOT,0
29,57007.566175425454,67260.71765431776,4,0.29138203041083016,Q4_OOT,0
54,97158.37703284141,40373.58536798301,2,0.37552562100516423,Q4_OOT,0
39,59128.81959800398,11461.22875228227,11,0.5678925552374391,Q4_OOT,0
31,28352.93477811981,7954.127225799332,13,0.3101580803585539,Q4_OOT,0
45,52551.42390638619,16863.457276387468,12,0.32451375055419723,Q4_OOT,0
22,58566.86516182436,46913.90522790907,4,0.260105804950838,Q4_OOT,0
66,101080.1522200992,5990.42918481905,7,0.04366722315191212,Q4_OOT,0
22,40705.8853343183,31912.059019438486,2,0.3241507764225515,Q4_OOT,0
29,61693.18108739654,25140.007426433425,14,0.25137410642335895,Q4_OOT,0
43,26236.895277067517,12235.17194666421,8,0.3945261574447828,Q4_OOT,0
43,73019.98864853551,20930.806201148123,3,0.2996339518152283,Q4_OOT,0
56,199821.2449490552,9167.727992829608,3,0.22670977297260858,Q4_OOT,0
50,27523.84679847108,11507.60400423714,9,0.17659191056760276,Q4_OOT,0
54,45537.95408087126,6922.6061464202685,0,0.2990741373626867,Q4_OOT,0
40,85450.2453240845,30582.80270107113,2,0.33094865137065566,Q4_OOT,0
22,68986.19256316092,14511.716651974823,3,0.17147590288866002,Q4_OOT,0
52,82781.08682751367,12941.472580744674,13,0.28567630928790494,Q4_OOT,0
60,122737.98514961108,7575.249247066304,7,0.18200342707339687,Q4_OOT,0
46,98228.16468050807,7655.700442970172,1,0.1625098936726336,Q4_OOT,0
63,62692.63650570177,6204.089272104456,6,0.48026969643136747,Q4_OOT,0
34,43570.8596860702,6420.069084054715,9,0.30785923465172677,Q4_OOT,0
67,39651.52905823924,24173.402354184254,2,0.07806992553561178,Q4_OOT,0
54,23356.353318852332,33479.89433934623,9,0.3381535288892686,Q4_OOT,0
26,57771.7243592251,14229.970078404227,9,0.320983540685463,Q4_OOT,0
35,108448.26399856189,15375.69054994296,10,0.23877320225137139,Q4_OOT,0
40,21591.140096733663,38798.67336208319,11,0.2284080201840408,Q4_OOT,0
36,127444.50601314148,22832.715642643005,13,0.46369372808107073,Q4_OOT,0
58,26910.869839380026,29536.63059418965,14,0.7388806705122315,Q4_OOT,0
36,70110.43241966257,11707.517770306718,13,0.6655517263622799,Q4_OOT,0
26,28768.498645919113,11160.599136439061,14,0.39260078907020796,Q4_OOT,0
69,29420.874740458195,23886.204659345847,8,0.14049806056450748,Q4_OOT,0
36,23374.877668608897,12005.317220973928,4,0.7589934272303429,Q4_OOT,0
52,41966.76652298654,8270.70165043333,4,0.1571247310640239,Q4_OOT,0
28,33501.06337301035,40545.323412786696,10,0.3335459277827169,Q4_OOT,0
64,105606.10196050619,15630.367005606407,13,0.5568335456728604,Q4_OOT,0
27,86435.99103110477,9187.072493621403,5,0.06502063741669556,Q4_OOT,0
34,113749.68412521845,13760.362409975423,10,0.5102345259172121,Q4_OOT,0
24,21841.117923473037,37715.8634145494,14,0.2836950716482715,Q4_OOT,0
63,39387.73912892319,19128.322310859243,11,0.1716058046531062,Q4_OOT,0
57,181202.2169156906,29898.252751845295,3,0.11379535570066333,Q4_OOT,0
25,127888.74132847867,15491.476588952943,14,0.24570985045809812,Q4_OOT,0
39,52272.872484018284,15840.105495078456,11,0.2927406789947604,Q4_OOT,0
34,39522.321538104385,15527.213982195466,4,0.14554986555923474,Q4_OOT,0
21,84796.55032871306,7101.058359135792,12,0.2026714472931184,Q4_OOT,0
30,61621.41443279741,5533.42315898706,8,0.3793289686417789,Q4_OOT,0
18,47048.9391653284,7411.4605739086055,1,0.3476336242417023,Q4_OOT,0
55,24584.206727755838,20614.293196277,10,0.4439110317118702,Q4_OOT,0
64,164512.75435461747,5374.886887849749,5,0.41351065736245163,Q4_OOT,0
38,213481.51429965982,17607.621387493367,14,0.04564139510950113,Q4_OOT,0
37,117001.44169126557,18679.221645148846,13,0.3108739799065974,Q4_OOT,0
58,106747.17254828429,14584.861327655031,1,0.6095492340386334,Q4_OOT,0
25,22674.7430640946,14545.232929421814,2,0.18350311782033327,Q4_OOT,0
55,41703.91573334169,26796.17816109051,12,0.08251950714939091,Q4_OOT,0
45,92669.34154801992,19030.13379063941,13,0.46477229126803943,Q4_OOT,0
25,101019.40728108078,7939.386242257627,0,0.12064625970927166,Q4_OOT,0
67,166775.17506099737,14596.09516097594,8,0.13339542873184068,Q4_OOT,0
37,77736.03879858022,6314.648442033643,10,0.5402761081385166,Q4_OOT,0
45,27937.882796854337,19420.221677481917,6,0.40169513708204013,Q4_OOT,0
46,141196.53395510314,9833.754219314325,10,0.1719122606366333,Q4_OOT,0
27,35273.39214355582,7406.093751009535,9,0.17993412115833646,Q4_OOT,0
66,104767.23845205188,26852.350550016832,4,0.42184590395114785,Q4_OOT,0
51,24327.893303669618,18513.420775685387,0,0.289516561124865,Q4_OOT,0
18,57774.475814446276,17399.71459916862,9,0.3077137861156026,Q4_OOT,0
23,80765.28659894264,15252.404504969141,8,0.2426319144187212,Q4_OOT,0
45,37770.65356546073,30124.975403632998,6,0.47317678581692685,Q4_OOT,0
54,61248.9098444144,11416.1325628459,3,0.24745600050676897,Q4_OOT,0
34,98099.75071692301,19666.403165934502,5,0.13662169128188023,Q4_OOT,0
30,62519.91029132368,7532.628657680961,0,0.2684314472719268,Q4_OOT,0
18,152499.81440651856,7073.777973694432,10,0.09963813936375766,Q4_OOT,0
57,23473.316759428973,11504.06981997157,9,0.43057809665890745,Q4_OOT,0
48,48199.12428031572,43248.52430099743,13,0.31879607721055925,Q4_OOT,0
56,42736.237367814916,27083.388749413265,12,0.4843647355319301,Q4_OOT,0
43,45285.79176861027,19708.935867307904,0,0.3541333802750546,Q4_OOT,1
20,24224.268111623816,19404.515830509365,1,0.19714988107030726,Q4_OOT,0
40,59030.108402306585,65719.18582225831,4,0.402108923864718,Q4_OOT,0
38,137355.2480250445,34927.467382743314,0,0.40547159710777886,Q4_OOT,0
31,24468.26931218966,11211.041871849076,0,0.033819524679211364,Q4_OOT,0
55,31100.734065768193,8001.748638201947,2,0.186861487901543,Q4_OOT,0
32,26310.67926275666,10342.929553068338,3,0.13389331415248273,Q4_OOT,0
68,20294.846103069227,5051.337782382069,8,0.26700772967975506,Q4_OOT,0
69,36259.679228071924,18487.951908163483,4,0.42172859415002417,Q4_OOT,0
50,34418.01084270869,24232.85250861583,6,0.18778795265425507,Q4_OOT,0
68,84817.48084067006,13914.761834907506,11,0.8110411243162121,Q4_OOT,0
34,31625.564688665178,10538.322652926552,4,0.3348949917694804,Q4_OOT,0
22,48370.23351879633,15466.44112746262,10,0.3294179584294981,Q4_OOT,0
34,86241.0762142293,6677.04590134388,13,0.3165542973027872,Q4_OOT,0
37,20501.050731169795,8028.662814722102,0,0.4632057400373373,Q4_OOT,0
22,45427.60507932408,10081.329630456163,9,0.3731256828126772,Q4_OOT,1
60,55428.07729266295,9034.572767721622,14,0.7214995620251755,Q4_OOT,0
33,110396.57666513248,17334.935585908202,4,0.09844242646956773,Q4_OOT,0
57,30822.92435893917,36967.09534970424,1,0.24959185103176473,Q4_OOT,0
21,30179.08991007108,42675.37730964758,14,0.5085797006810648,Q4_OOT,1
42,36971.20238292855,33072.15587827798,1,0.2979307172856024,Q4_OOT,0
44,59166.53975592212,20852.040781610347,11,0.12522966243248312,Q4_OOT,0
67,71343.39553383188,9883.192700086875,2,0.48443776201596717,Q4_OOT,0
36,27404.06501066194,10238.328297139748,5,0.22340514654342214,Q4_OOT,0
38,47116.41734088161,6774.6958186689635,8,0.31446811331647706,Q4_OOT,0
22,114920.17380884544,23946.372394355927,12,0.493017526564411,Q4_OOT,0
35,154637.65213443487,7962.623986364455,0,0.3155683737120491,Q4_OOT,0
39,135870.5142283822,19538.46199532231,9,0.22086421693242755,Q4_OOT,0
38,29585.064434654778,5786.086870371102,0,0.3508149828160632,Q4_OOT,0
58,98071.88299169355,18152.374750385694,10,0.44364761913861994,Q4_OOT,0
51,61602.661221010436,12500.37499648306,10,0.08981904001813966,Q4_OOT,0
26,23222.936012488048,11973.490702835868,6,0.20610306674769327,Q4_OOT,0
69,21011.889686305847,11199.318133073728,11,0.1780643926864704,Q4_OOT,0
31,26126.40942502518,6608.908536626505,9,0.27807507940814274,Q4_OOT,0
19,85856.74959093472,29297.913907886,11,0.20845337204352976,Q4_OOT,0
62,77504.01146423191,5830.588084279301,10,0.301074039945523,Q4_OOT,0
43,36457.19183265146,40778.00171234838,7,0.4344227727515421,Q4_OOT,0
24,41349.075766326394,6113.210519097828,1,0.23506438720747067,Q4_OOT,1
40,34085.12005393005,18778.74059606666,5,0.19693888268394033,Q4_OOT,0
64,50746.2453758067,16373.328272834593,14,0.25351872624526345,Q4_OOT,0
62,76894.79287866627,10471.212537394911,3,0.21827034101588108,Q4_OOT,0
54,147072.67441268562,8138.514141165573,12,0.2785263333148478,Q4_OOT,0
45,38274.876791269955,9840.636782368638,9,0.062308525189964166,Q4_OOT,0
27,34231.73414179073,10519.973012163347,6,0.26644524715792983,Q4_OOT,0
61,60481.27855271441,20956.16499089133,0,0.5909162367525486,Q4_OOT,0
37,74976.06451647925,54636.078258453,5,0.5152577594285521,Q4_OOT,0
35,33118.158572127446,52887.235620608626,3,0.2495803203428147,Q4_OOT,0
53,64745.80800787889,16309.109048057764,14,0.3498995000732822,Q4_OOT,0
25,21634.55259219783,40586.90508808536,14,0.27589626056833005,Q4_OOT,0
69,60582.0217627155,89064.1820102737,3,0.4226228863326048,Q4_OOT,0
23,29880.660389871417,11723.0938938738,14,0.6599705097621388,Q4_OOT,0
23,24140.37487637179,6929.662117812026,13,0.1864925908374831,Q4_OOT,0
65,54068.9072281106,43361.62010042091,14,0.3391319671853277,Q4_OOT,0
47,80328.73256768488,13491.56071084889,1,0.07906041149147995,Q4_OOT,0
20,45919.31055146025,29954.17150026825,9,0.11554172064661823,Q4_OOT,0
68,60338.72448606568,9678.049006662393,7,0.37282376930495,Q4_OOT,0
48,159053.73320219794,65033.15578529319,11,0.3339701616569883,Q4_OOT,0
23,46438.97914915372,9478.74068072252,11,0.28310283276774684,Q4_OOT,0
68,70706.17843711874,68517.0514423644,12,0.11703175555223698,Q4_OOT,0
19,97488.1889209228,5264.415103193057,2,0.057852799755076005,Q4_OOT,0
32,80160.16227252339,45644.77899555902,2,0.46433920883187807,Q4_OOT,0
23,36774.889225865685,10791.966216975961,2,0.5643206285907576,Q4_OOT,1
36,82706.64773685466,31542.983162745117,1,0.2808990841097064,Q4_OOT,0
37,44222.1793769629,5805.002495701421,4,0.6432216160042796,Q4_OOT,0
31,36144.33725571152,6230.4087850226015,3,0.05475062522301264,Q4_OOT,0
54,31300.378803056665,46663.342933414126,11,0.09635254815356843,Q4_OOT,0
28,44553.40627485602,9466.268258113712,5,0.14895033132648683,Q4_OOT,0
53,53828.93496338399,12145.59309670491,7,0.369121247673402,Q4_OOT,0
19,34630.99853068387,7292.484045591249,5,0.4051810908252355,Q4_OOT,0
41,21393.894604182082,19851.19224094142,3,0.31154106546352345,Q4_OOT,0
18,124496.58778768612,6162.953960225316,14,0.5933096755757042,Q4_OOT,0
39,30666.32230830801,13265.63744959744,12,0.20082270979791467,Q4_OOT,0
58,120179.36481539355,34468.88118443343,8,0.24416366351712065,Q4_OOT,0
54,63332.12483741059,19986.797281552186,4,0.15081274833963745,Q4_OOT,0
54,54409.97308198585,6219.442602566749,12,0.4527764399758938,Q4_OOT,0
42,21720.32296832593,13439.208240647124,7,0.6385037962930667,Q4_OOT,0
62,45903.42780835791,40356.33645360922,6,0.5722389224992382,Q4_OOT,0
57,21643.99788672737,44343.87134450931,13,0.5666795841372348,Q4_OOT,0
40,39316.2181061463,16455.349573622774,9,0.2836090657838739,Q4_OOT,0
19,26630.15935756733,25781.265793198072,9,0.05333226961295434,Q4_OOT,0
31,159126.56377829512,77474.66374271573,14,0.10496457677917127,Q4_OOT,0
68,317900.1852300699,24830.67566968256,6,0.09371603394210479,Q4_OOT,0
23,162736.91048022083,60557.24719886085,7,0.19359775272708712,Q4_OOT,0
23,75575.59243431929,16894.0119914933,0,0.09284972535532336,Q4_OOT,0
24,26519.840663405546,5304.3387783659355,0,0.15087812222725533,Q4_OOT,0
25,23074.602829864758,9431.690130175903,4,0.08403769172523798,Q4_OOT,0
46,194165.9382440314,15940.125347330319,9,0.30536616708602865,Q4_OOT,0
44,44012.27205929595,8965.206759906732,12,0.29825053985747396,Q4_OOT,0
21,83166.80261086623,23330.16568009445,5,0.23718249174583825,Q4_OOT,0
22,41391.37038804368,15540.670727408666,7,0.1866211557411221,Q4_OOT,0
50,80895.93840441643,5824.442434101195,9,0.41388358619044546,Q4_OOT,0
53,65596.11348561788,11736.25164337912,7,0.22331897691499164,Q4_OOT,0
62,68265.06206758991,35256.341015346814,8,0.07151444856864794,Q4_OOT,0
32,63872.94357100867,7382.046229780228,9,0.1543647503962061,Q4_OOT,0
29,34587.32979368852,9001.703959520977,6,0.27111233031893955,Q4_OOT,0
44,83354.20824300204,6866.244598702071,0,0.31257919684564983,Q4_OOT,0
68,73002.60246138643,35718.25049112821,11,0.35936569236472365,Q4_OOT,0
63,106183.99148344607,18886.372550976856,11,0.07993213242339504,Q4_OOT,0
60,199829.66036464303,5588.593376880993,8,0.23153443720649244,Q4_OOT,0
64,71035.63774249918,9410.637535387063,5,0.34842762730138943,Q4_OOT,0
60,25990.059159502107,10110.534135324542,3,0.2772835467168536,Q4_OOT,0
53,88033.11479403124,27299.620176665267,9,0.40619071464383005,Q4_OOT,0
65,128174.15212931065,9471.803169505023,14,0.17734918000062583,Q4_OOT,0
59,37709.41308461858,10163.112142533171,2,0.5026854402837655,Q4_OOT,0
66,88558.56138125528,26810.392800315825,1,0.36722364475673214,Q4_OOT,0
45,251091.47045057768,12902.983972042599,10,0.1394922825369305,Q4_OOT,0
31,43474.019495324435,15694.384238451623,8,0.48524440846785166,Q4_OOT,0
28,116055.73295832003,6260.616433012143,6,0.16233181430513027,Q4_OOT,0
40,64424.42725697443,25942.58972783554,5,0.27773664238491863,Q4_OOT,0
38,66992.32413490774,11590.932617089506,14,0.7560719704781759,Q4_OOT,0
57,136518.61074180872,13214.027401464535,12,0.065653628192091,Q4_OOT,0
55,76147.42763060748,20224.767170628314,7,0.39525304505566955,Q4_OOT,0
44,36716.18734127887,7491.820182495365,11,0.23829144658038662,Q4_OOT,0
41,115809.89862290506,16722.826584478622,7,0.05572759120464813,Q4_OOT,0
24,29937.55146239449,10697.180132786143,8,0.34240019710531683,Q4_OOT,0
23,31822.69853797656,26801.69773022143,4,0.21188898001779222,Q4_OOT,1
66,34679.67494075221,21493.21280285866,6,0.675522595625073,Q4_OOT,0
46,23750.951585111015,35249.91675474984,8,0.3042812314198136,Q4_OOT,0
39,90935.78462841702,45488.808194349505,8,0.3276445823813928,Q4_OOT,0
43,326799.00319777447,5891.092889324115,4,0.04382568434209305,Q4_OOT,0
67,150226.46236948,14241.670452548138,8,0.4019687027161234,Q4_OOT,0
38,100024.85646695868,24282.365497229777,12,0.2848523891673551,Q4_OOT,0
37,22879.117794720303,14293.831930433977,12,0.384374389643997,Q4_OOT,0
66,52871.759193171645,15896.490950137684,6,0.36311752687590443,Q4_OOT,0
30,53331.75595079424,19803.09060898624,8,0.6387975105392746,Q4_OOT,0
40,49757.99372585493,11341.239992623978,9,0.24263133138964996,Q4_OOT,0
68,42592.96538679973,27984.925879838203,10,0.4377093586719159,Q4_OOT,0
36,282448.2857398592,8153.5795558007485,3,0.2909839867188336,Q4_OOT,0
49,62339.7871937313,5558.503172266375,8,0.1477588199992259,Q4_OOT,0
47,51991.05250945642,22968.471617099924,1,0.2669319782788961,Q4_OOT,0
33,23789.20863502005,20239.27776197559,9,0.6130690920426773,Q4_OOT,0
31,35465.84959439624,25998.82687829775,7,0.30607269045201774,Q4_OOT,0
68,130506.77199382606,29144.46155733786,11,0.3436744321410506,Q4_OOT,0
67,54088.04864823404,16958.1757055621,13,0.24882089843873484,Q4_OOT,0
25,134643.48563221018,12566.837272554812,14,0.24775386527260246,Q4_OOT,0
40,25249.230069202593,18409.933720963723,9,0.3893663323580503,Q4_OOT,0
67,34397.737952272335,11015.914198409348,9,0.16595068488136341,Q4_OOT,0
25,47637.74196729481,18332.510191256966,13,0.4067120802602847,Q4_OOT,0
54,76980.6016453232,11435.698711482115,14,0.06237434005170111,Q4_OOT,0
50,42640.27429327978,24303.46795073281,13,0.6934858101504365,Q4_OOT,0
45,49844.61405490937,53876.06498791862,3,0.22272710160762849,Q4_OOT,0
60,23973.38874360603,7202.085657574526,14,0.3716513579229107,Q4_OOT,0
38,158789.10373360454,21578.048444106214,11,0.16149869032426045,Q4_OOT,0
35,118617.37095903629,20161.58457465421,11,0.488174764900546,Q4_OOT,0
36,34835.31843564421,5103.339153690744,9,0.4940414099531817,Q4_OOT,0
36,35271.43103064988,17027.227281787702,13,0.2907787562611246,Q4_OOT,0
19,31621.749027500922,74335.06216605527,8,0.4856174543481694,Q4_OOT,0
20,96821.85372896583,28631.089697508538,0,0.29853342361924123,Q4_OOT,0
55,273274.5823506643,8842.500852350777,8,0.48067847882187664,Q4_OOT,0
63,130253.78256389091,21779.768851104975,1,0.22026656465868757,Q4_OOT,0
40,37975.513203543254,21755.733901448944,10,0.08298445493363436,Q4_OOT,0
34,51230.855375472645,13084.269158751787,0,0.36824990416895675,Q4_OOT,0
57,38696.752429395296,15499.074326896924,14,0.45436518166453443,Q4_OOT,0
19,105040.76154481884,8476.310920498092,2,0.19756333725468617,Q4_OOT,0
62,26520.974992113916,46084.05014880039,14,0.5885136130861489,Q4_OOT,0
46,58551.98373476102,13263.342472685903,1,0.13102020096230557,Q4_OOT,0
62,27692.354217894288,5620.3326123198,10,0.05264076873574667,Q4_OOT,0
28,104864.30737382543,7810.8823048305,12,0.08183158013196276,Q4_OOT,0
35,60968.90860620343,13876.132031158364,11,0.12696101157343298,Q4_OOT,0
58,25424.950880600438,23282.415918231163,10,0.4708559888083932,Q4_OOT,0
40,84962.66997039877,10553.903680661246,3,0.4053501948490003,Q4_OOT,0
39,26677.351929677992,6479.340168258252,13,0.13436250932915322,Q4_OOT,0
38,27277.805164876674,22679.774498060066,11,0.2148208179989192,Q4_OOT,0
29,28735.141089308803,22249.51395461276,14,0.24464657349371446,Q4_OOT,1
62,31824.26366937991,9546.338460441704,4,0.21043749432650202,Q4_OOT,0
27,55617.85274810722,10977.087556004275,1,0.24628745626386792,Q4_OOT,0
43,89920.41207687136,12928.67927925116,9,0.6664101300302603,Q4_OOT,0
68,137119.34201328323,44893.97937874247,0,0.37407828371551155,Q4_OOT,0
68,39462.952242186235,11910.789119928251,8,0.16284414012186704,Q4_OOT,0
38,73132.32790356924,26558.679962868693,7,0.3130444798153958,Q4_OOT,0
56,36493.112908668874,34257.725377403585,7,0.3464526267749621,Q4_OOT,0
36,34581.860482441174,5146.713108302151,13,0.05493406779889497,Q4_OOT,0
62,22472.335447057987,12207.763522623452,13,0.1411607887821376,Q4_OOT,0
43,28722.173070108853,9361.69088025325,9,0.10049400274112548,Q4_OOT,0
57,22455.582529724034,10583.358530481177,3,0.25383195526676255,Q4_OOT,0
56,31039.111737864612,19278.970750092652,12,0.13109080000437762,Q4_OOT,0
52,22515.15522601484,27489.71272487494,1,0.013118104026113757,Q4_OOT,0
61,43831.18755525697,29161.686126736055,6,0.04732287167565063,Q4_OOT,0
47,31977.18279515788,9763.675216163361,4,0.25428209928443507,Q4_OOT,0
36,69185.30817513687,23964.70572957807,2,0.6207251932016378,Q4_OOT,0
61,187268.08028453498,21961.31656813476,11,0.12709215285321526,Q4_OOT,0
66,86400.60063441997,28298.489916350103,2,0.16405422278130774,Q4_OOT,0
27,88252.37295356816,48710.403970657564,1,0.42232047136904255,Q4_OOT,0
42,179669.35470374615,37888.96354824786,12,0.2792591923708158,Q4_OOT,0
49,23886.36255178939,6828.362426532098,4,0.5773187122304967,Q4_OOT,0
39,203920.60958052066,5021.050280986518,6,0.4173376075468739,Q4_OOT,0
48,45115.311119147635,46428.71499059919,5,0.4613765930324943,Q4_OOT,0
47,66873.70323939717,17916.041649554616,13,0.1817371300684219,Q4_OOT,0
35,45271.255458231244,5441.303615354965,9,0.5356667388768106,Q4_OOT,0
31,78713.43852301875,8094.6734682791885,2,0.31790409899759453,Q4_OOT,0
54,35569.48051356136,14645.093380047058,10,0.2978313458192364,Q4_OOT,0
21,35668.043860192956,32838.31188066417,1,0.17141128490034432,Q4_OOT,0
